Device,VLAN,VLAN_Name,SVI_IP,SVI_MAC,SVI_MAC_Company,SVI_Description,MAC_Count,ARP_Count,Traffic_Check,Traffic_Ports,Traffic_Statistics,MAC_Address,MAC_Company,ARP_Check,ARP_Missing_MACs,Root_Bridge,Shutdown_Recommendation
DDC1-USON-ASW2,111,USON_WEB2,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 17735448 bps / OUT 21722520 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,112,USON_APP1,,,,,7,0,TRAFFIC_DETECTED,Po2; Po33; Eth122/1/21,Po2: IN 16026752 bps / OUT 19450336 bps; Po33: IN 12335368 bps / OUT 11101104 bps; Eth122/1/21: IN 40 bps / OUT 3672 bps,0000.0c9f.f00a; 0017.a477.1038; 0017.a477.d83a; 0017.a477.d83e; 0026.980a.c843; 0026.9822.8bc3; 7010.6fef.9070,"Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc; Hewlett Packard Enterprise",MISSING_ARP,0000.0c9f.f00a; 0017.a477.1038; 0017.a477.d83a; 0017.a477.d83e; 0026.980a.c843; 0026.9822.8bc3; 7010.6fef.9070,NO,
DDC1-USON-ASW2,113,USON_APP2,,,,,16,0,TRAFFIC_DETECTED,Po2; Eth147/1/23; Eth147/1/10; Eth122/1/6,Po2: IN 18089480 bps / OUT 26610760 bps; Eth147/1/23: IN 17672 bps / OUT 570152 bps; Eth147/1/10: IN 168984 bps / OUT 7664 bps; Eth122/1/6: IN 64 bps / OUT 944 bps,0000.0c9f.f00a; 0015.5dc8.1702; 0015.5dc8.1704; 0015.5dc8.1705; 0015.5dc8.1c01; 0015.5dc8.1c1c; 0015.5dc8.1c1d; 0026.9822.8bc3; ac1f.6bd0.027c; d067.269c.6d7c; e443.4b19.29fc; e443.4b19.29fd; e443.4b1b.c574; e443.4b1b.c575; f848.971e.1728; f848.97ce.df1e,"Cisco Systems, Inc; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Cisco Systems, Inc; Super Micro Computer, Inc.; Hewlett Packard Enterprise; Dell Inc.; Dell Inc.; Dell Inc.; Dell Inc.; Hitachi, Ltd.; Hitachi, Ltd.",MISSING_ARP,0000.0c9f.f00a; 0015.5dc8.1702; 0015.5dc8.1704; 0015.5dc8.1705; 0015.5dc8.1c01; 0015.5dc8.1c1c; 0015.5dc8.1c1d; 0026.9822.8bc3; ac1f.6bd0.027c; d067.269c.6d7c; e443.4b19.29fc; e443.4b19.29fd; e443.4b1b.c574; e443.4b1b.c575; f848.971e.1728; f848.97ce.df1e,NO,
DDC1-USON-ASW2,114,USON_DATA1,,,,,7,0,TRAFFIC_DETECTED,Po2,Po2: IN 15341232 bps / OUT 23330888 bps,0000.0c9f.f00a; 0023.e942.5fc4; 0026.9822.8bc3; 00a0.98cf.6f6b; 00a0.98cf.7097; 00a0.98ec.4ecc; 00a0.98ec.4ed8,"Cisco Systems, Inc; F5 Inc.; Cisco Systems, Inc; NetApp; NetApp; NetApp; NetApp",MISSING_ARP,0000.0c9f.f00a; 0023.e942.5fc4; 0026.9822.8bc3; 00a0.98cf.6f6b; 00a0.98cf.7097; 00a0.98ec.4ecc; 00a0.98ec.4ed8,NO,
DDC1-USON-ASW2,115,USON_DATA2,,,,,6,0,TRAFFIC_DETECTED,Po2,Po2: IN 16392752 bps / OUT 24575480 bps,0000.0c9f.f00a; 001e.67d4.ce94; 001e.67d4.ce95; 001e.67f1.81e9; 0026.980a.c843; 0026.9822.8bc3,"Cisco Systems, Inc; Intel Corporate; Intel Corporate; Intel Corporate; Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 001e.67d4.ce94; 001e.67d4.ce95; 001e.67f1.81e9; 0026.980a.c843; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,116,USON_VSERVER1,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 16392752 bps / OUT 24575480 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,117,USON_VSERVER2,,,,,4,0,TRAFFIC_DETECTED,Po2,Po2: IN 17315136 bps / OUT 23793816 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.3ef0,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.3ef0,NO,
DDC1-USON-ASW2,118,USON_VMMGT,,,,,4,0,TRAFFIC_DETECTED,Po2,Po2: IN 17817816 bps / OUT 22554728 bps,0000.0c9f.f00a; 0017.a477.1c38; 0017.a477.e41c; 0026.9822.8bc3,"Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0017.a477.1c38; 0017.a477.e41c; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,119,USON_VMHB,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 17377960 bps / OUT 22714776 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,120,USON_IKM,,,,,10,0,TRAFFIC_DETECTED,Po2,Po2: IN 17250576 bps / OUT 22003368 bps,0000.0c9f.f00a; 0017.a477.1022; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.1770; 0050.569f.5eb4; 0050.569f.661b; 0050.569f.7d08; 0050.569f.bbc9; 0050.569f.dfeb,"Cisco Systems, Inc; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.; VMware, Inc.; VMware, Inc.; VMware, Inc.; VMware, Inc.; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 0017.a477.1022; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.1770; 0050.569f.5eb4; 0050.569f.661b; 0050.569f.7d08; 0050.569f.bbc9; 0050.569f.dfeb,NO,
DDC1-USON-ASW2,121,VM_MGMT,,,,,5,0,TRAFFIC_DETECTED,Po2,Po2: IN 17250576 bps / OUT 22003368 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.7f3e; 0050.569f.9188,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.7f3e; 0050.569f.9188,NO,
DDC1-USON-ASW2,122,VM_VMOTION,,,,,8,0,TRAFFIC_DETECTED,Po2,Po2: IN 16518504 bps / OUT 21155544 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.3d37; 0050.569f.479c; 0050.569f.6b6d; 0050.569f.713c; 0050.569f.fa87,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.; VMware, Inc.; VMware, Inc.; VMware, Inc.; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.3d37; 0050.569f.479c; 0050.569f.6b6d; 0050.569f.713c; 0050.569f.fa87,NO,
DDC1-USON-ASW2,123,USON_ILO_1,,,,,7,0,TRAFFIC_DETECTED,Po2; Eth147/1/3; Eth147/1/1,Po2: IN 15312472 bps / OUT 19733384 bps; Eth147/1/3: IN 22080 bps / OUT 1848 bps; Eth147/1/1: IN 39400 bps / OUT 33184 bps,0000.0c9f.f00a; 0023.e904.bc04; 0026.980a.c843; 0026.9822.8bc3; 14a9.d006.c902; 4a8e.875a.2e36; fa2b.4bb9.8f7c,"Cisco Systems, Inc; F5 Inc.; Cisco Systems, Inc; Cisco Systems, Inc; F5 Inc.; Locally administered/randomized MAC; Locally administered/randomized MAC",MISSING_ARP,0000.0c9f.f00a; 0023.e904.bc04; 0026.980a.c843; 0026.9822.8bc3; 14a9.d006.c902; 4a8e.875a.2e36; fa2b.4bb9.8f7c,NO,
DDC1-USON-ASW2,124,USON_JCAP_1,,,,,0,0,NOT_CHECKED,,,,,NO_MACS,,NO,VLAN
DDC1-USON-ASW2,125,USON_JCAP_2,,,,,0,0,NOT_CHECKED,,,,,NO_MACS,,NO,VLAN
DDC1-USON-ASW2,126,USON_CITRIX3,,,,,3,0,TRAFFIC_DETECTED,Po2,Po2: IN 13110504 bps / OUT 15896784 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,127,USON_CITRIX4,,,,,5,0,TRAFFIC_DETECTED,Po2,Po2: IN 13110504 bps / OUT 15896784 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.9d17; 0050.569f.a498,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.9d17; 0050.569f.a498,NO,
DDC1-USON-ASW2,128,USON_MGMNT,,,,,13,0,TRAFFIC_DETECTED,Po2; Eth141/1/30; Eth141/1/21; Eth141/1/43; Eth143/1/48; Eth141/1/5; Eth147/1/45; Eth147/1/34; Eth145/1/47,Po2: IN 14236120 bps / OUT 16816488 bps; Eth141/1/30: IN 64448 bps / OUT 33072 bps; Eth141/1/21: IN 40 bps / OUT 1416 bps; Eth141/1/43: IN 0 bps / OUT 1384 bps; Eth143/1/48: IN 0 bps / OUT 1312 bps; Eth141/1/5: IN 64016 bps / OUT 4864 bps; Eth147/1/45: IN 472 bps / OUT 1824 bps; Eth147/1/34: IN 0 bps / OUT 1344 bps; Eth145/1/47: IN 0 bps / OUT 1424 bps,0000.0c9f.f00a; 0023.eb4f.6e5c; 0026.980a.c843; 0026.9822.8bc3; 00c0.ff12.8379; 00e0.2719.a06e; 1c98.ec1e.9ac9; 30e1.7164.5791; 3cd9.2b02.2b54; 8434.9766.6e18; 9418.8247.4c20; 9cb6.547d.831d; d485.64c7.6e52,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; Seagate Cloud Systems Inc; DUX, INC.; Hewlett Packard Enterprise; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard Enterprise; Hewlett Packard; Hewlett Packard",MISSING_ARP,0000.0c9f.f00a; 0023.eb4f.6e5c; 0026.980a.c843; 0026.9822.8bc3; 00c0.ff12.8379; 00e0.2719.a06e; 1c98.ec1e.9ac9; 30e1.7164.5791; 3cd9.2b02.2b54; 8434.9766.6e18; 9418.8247.4c20; 9cb6.547d.831d; d485.64c7.6e52,NO,
DDC1-USON-ASW2,129,USON_AD_PRI,,,,,14,0,TRAFFIC_DETECTED,Po2; Po50; Po19; Po30,Po2: IN 16904680 bps / OUT 16453224 bps; Po50: IN 7856104 bps / OUT 6169176 bps; Po19: IN 730248 bps / OUT 615392 bps; Po30: IN 538536 bps / OUT 4242888 bps,0000.0c9f.f00a; 000c.29eb.abe4; 0017.a477.081c; 0017.a477.0820; 0017.a477.8070; 0017.a477.c024; 0017.a477.c026; 0017.a477.c032; 0017.a477.d80a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.1855; 0050.569f.38b9; 0050.569f.ffab,"Cisco Systems, Inc; VMware, Inc.; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc; VMware, Inc.; VMware, Inc.; VMware, Inc.",MISSING_ARP,0000.0c9f.f00a; 000c.29eb.abe4; 0017.a477.081c; 0017.a477.0820; 0017.a477.8070; 0017.a477.c024; 0017.a477.c026; 0017.a477.c032; 0017.a477.d80a; 0026.980a.c843; 0026.9822.8bc3; 0050.569f.1855; 0050.569f.38b9; 0050.569f.ffab,NO,
DDC1-USON-ASW2,130,USON_AD_SEC,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 18152256 bps / OUT 15086848 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,131,DDC_CAJ1,,,,,9,0,TRAFFIC_DETECTED,Po2; Eth141/1/25; Eth141/1/26,Po2: IN 17831976 bps / OUT 15281912 bps; Eth141/1/25: IN 25840 bps / OUT 2840 bps; Eth141/1/26: IN 5280 bps / OUT 2408 bps,0000.0c9f.f00a; 001d.a20f.982c; 0026.9822.8bc3; 50eb.1a38.ff2c; 50eb.1a40.598f; 50eb.1a6a.efc5; 9418.8272.2805; 9457.a560.f1e7; c4f5.7c9a.0e48,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; Brocade Communications Systems LLC; Brocade Communications Systems LLC; Brocade Communications Systems LLC; Hewlett Packard Enterprise; Hewlett Packard; Brocade Communications Systems LLC",MISSING_ARP,0000.0c9f.f00a; 001d.a20f.982c; 0026.9822.8bc3; 50eb.1a38.ff2c; 50eb.1a40.598f; 50eb.1a6a.efc5; 9418.8272.2805; 9457.a560.f1e7; c4f5.7c9a.0e48,NO,
DDC1-USON-ASW2,132,DDC_CAJ2,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 14962264 bps / OUT 12786944 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,133,DDC_CAJ3,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 16969120 bps / OUT 16637344 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,135,USON_EXCHANGE_PRI,,,,,5,0,TRAFFIC_DETECTED,Po2; Po19,Po2: IN 15726592 bps / OUT 15176400 bps; Po19: IN 200272 bps / OUT 116992 bps,0000.0c9f.f00a; 0017.a477.8010; 0017.a477.8018; 0026.980a.c843; 0026.9822.8bc3,"Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0017.a477.8010; 0017.a477.8018; 0026.980a.c843; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,136,USON_EXCHANGE_SEC,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 16666160 bps / OUT 16812376 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,137,USON_CITRIX_PRI,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 16666160 bps / OUT 16812376 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,138,USON_CITRIX_SEC,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 15947424 bps / OUT 18399560 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,139,USON_MELIO,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 15396824 bps / OUT 18034856 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,140,USON_CITRIX_PVS1,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 17996408 bps / OUT 20202704 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,141,USON_CITRIX_PVS2,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 21569952 bps / OUT 24537936 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,142,USON_ILO_2,,,,,20,0,TRAFFIC_DETECTED,Po2; Eth141/1/12,Po2: IN 21569952 bps / OUT 24537936 bps; Eth141/1/12: IN 56 bps / OUT 1768 bps,0000.0c9f.f00a; 0021.5a04.3acb; 0021.5a04.3af5; 0026.980a.c843; 0026.9822.8bc3; 2c27.d716.85f8; 2c27.d716.9580; 3cd9.2bfb.5f65; 78e3.b50e.448b; 984b.e161.99b1; 984b.e172.acb7; 9c8e.992a.fe41; b499.ba28.3a85; b499.ba28.3b83; b499.ba28.7ae1; b499.baaa.8d8a; b499.baaa.9424; b499.baaa.996a; f4ce.46ae.2945; fc15.b413.c072,"Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard",MISSING_ARP,0000.0c9f.f00a; 0021.5a04.3acb; 0021.5a04.3af5; 0026.980a.c843; 0026.9822.8bc3; 2c27.d716.85f8; 2c27.d716.9580; 3cd9.2bfb.5f65; 78e3.b50e.448b; 984b.e161.99b1; 984b.e172.acb7; 9c8e.992a.fe41; b499.ba28.3a85; b499.ba28.3b83; b499.ba28.7ae1; b499.baaa.8d8a; b499.baaa.9424; b499.baaa.996a; f4ce.46ae.2945; fc15.b413.c072,NO,
DDC1-USON-ASW2,143,USON_ILO_3,,,,,8,0,TRAFFIC_DETECTED,Po2; Po1; Eth143/1/16; Eth143/1/15; Eth143/1/39,Po2: IN 18234112 bps / OUT 19440224 bps; Po1: IN 13125448 bps / OUT 9620152 bps; Eth143/1/16: IN 72 bps / OUT 864 bps; Eth143/1/15: IN 256 bps / OUT 936 bps; Eth143/1/39: IN 72 bps / OUT 864 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 101f.7478.1560; 3cd9.2bfb.0f2f; 3cd9.2bfb.9f71; 78e3.b50e.c76d; 9c8e.9917.2a7e,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 101f.7478.1560; 3cd9.2bfb.0f2f; 3cd9.2bfb.9f71; 78e3.b50e.c76d; 9c8e.9917.2a7e,NO,
DDC1-USON-ASW2,144,USON_SQL,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 15989200 bps / OUT 17289120 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,301,USON_DMZ_TMP1,,,,,0,0,NOT_CHECKED,,,,,NO_MACS,,YES,VLAN
DDC1-USON-ASW2,302,USON_DMZ_TMP2,,,,,0,0,NOT_CHECKED,,,,,NO_MACS,,YES,VLAN
DDC1-USON-ASW2,400,USON_ENC_CITRIX01A,,,,,12,0,TRAFFIC_DETECTED,Po2; Eth145/1/12; Eth145/1/20; Eth141/1/23; Eth141/1/34; Eth145/1/19,Po2: IN 15198472 bps / OUT 16991240 bps; Eth145/1/12: IN 0 bps / OUT 1224 bps; Eth145/1/20: IN 128 bps / OUT 1200 bps; Eth141/1/23: IN 0 bps / OUT 1184 bps; Eth141/1/34: IN 0 bps / OUT 1200 bps; Eth145/1/19: IN 608 bps / OUT 1784 bps,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 18a9.0570.ef0f; 18a9.0570.ef4d; 3863.bb31.69db; 3863.bb31.7905; 78e3.b50b.d3f5; 78e3.b50e.4449; 984b.e161.d20b; 984b.e161.d211; f4ce.46ba.8599,"Cisco Systems, Inc; Cisco Systems, Inc; Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard",MISSING_ARP,0000.0c9f.f00a; 0026.980a.c843; 0026.9822.8bc3; 18a9.0570.ef0f; 18a9.0570.ef4d; 3863.bb31.69db; 3863.bb31.7905; 78e3.b50b.d3f5; 78e3.b50e.4449; 984b.e161.d20b; 984b.e161.d211; f4ce.46ba.8599,NO,
DDC1-USON-ASW2,401,USON_ENC_CITRIX01B,,,,,34,0,TRAFFIC_DETECTED,Po2; Eth141/1/8; Eth147/1/38; Eth147/1/37; Eth143/1/14,Po2: IN 13333296 bps / OUT 15192808 bps; Eth141/1/8: IN 5064 bps / OUT 29840 bps; Eth147/1/38: IN 22840 bps / OUT 7208 bps; Eth147/1/37: IN 24208 bps / OUT 8312 bps; Eth143/1/14: IN 0 bps / OUT 728 bps,0000.0c9f.f00a; 0021.5a04.6dee; 0021.5a04.7d0f; 0026.980a.c843; 0026.9822.8bc3; 18a9.05ea.9384; 1c98.ec1e.ca59; 1c98.ec1f.72b5; 2c27.d716.45b2; 2c27.d716.45c2; 2c27.d716.9592; 3863.bb2c.bdf7; 3863.bb2c.cd34; 3863.bb2d.00fd; 3863.bb2d.1071; 7010.6fb2.777a; 7010.6fb2.77f8; 7010.6fbc.99d0; 7010.6fbc.9db2; 7010.6fbc.9dd2; 7010.6fc0.22f2; 7446.a071.2d58; 7446.a071.2d6b; 78e3.b50b.93c5; 78e3.b50b.f3f3; 80c1.6e7f.a27b; 984b.e110.4628; ac16.2dc1.d6ab; ac16.2dc1.ddcf; c434.6bc3.2feb; c434.6bc3.3f96; d485.6462.27a6; f4ce.46ae.293a; f4ce.46ae.2948,"Cisco Systems, Inc; Hewlett Packard; Hewlett Packard; Cisco Systems, Inc; Cisco Systems, Inc; Hewlett Packard; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard Enterprise; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard; Hewlett Packard",MISSING_ARP,0000.0c9f.f00a; 0021.5a04.6dee; 0021.5a04.7d0f; 0026.980a.c843; 0026.9822.8bc3; 18a9.05ea.9384; 1c98.ec1e.ca59; 1c98.ec1f.72b5; 2c27.d716.45b2; 2c27.d716.45c2; 2c27.d716.9592; 3863.bb2c.bdf7; 3863.bb2c.cd34; 3863.bb2d.00fd; 3863.bb2d.1071; 7010.6fb2.777a; 7010.6fb2.77f8; 7010.6fbc.99d0; 7010.6fbc.9db2; 7010.6fbc.9dd2; 7010.6fc0.22f2; 7446.a071.2d58; 7446.a071.2d6b; 78e3.b50b.93c5; 78e3.b50b.f3f3; 80c1.6e7f.a27b; 984b.e110.4628; ac16.2dc1.d6ab; ac16.2dc1.ddcf; c434.6bc3.2feb; c434.6bc3.3f96; d485.6462.27a6; f4ce.46ae.293a; f4ce.46ae.2948,NO,
DDC1-USON-ASW2,402,USON_ENC_CITRIX01C,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 18310416 bps / OUT 18052480 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,403,USON_ENC_CITRIX01D,,,,,4,0,TRAFFIC_DETECTED,Po2,Po2: IN 18310416 bps / OUT 18052480 bps,0000.0c9f.f00a; 001b.9700.525a; 0026.980a.c843; 0026.9822.8bc3,"Cisco Systems, Inc; Violin Technologies; Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 001b.9700.525a; 0026.980a.c843; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,404,USON_ENC_CITRIX01E,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 19131008 bps / OUT 19932712 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,408,USON_ENC_CITRIX02A,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 21069976 bps / OUT 22296496 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,409,USON_ENC_CITRIX02B,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 19969976 bps / OUT 19203032 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
DDC1-USON-ASW2,410,USON_ENC_CITRIX02C,,,,,2,0,TRAFFIC_DETECTED,Po2,Po2: IN 24544112 bps / OUT 22860992 bps,0000.0c9f.f00a; 0026.9822.8bc3,"Cisco Systems, Inc; Cisco Systems, Inc",MISSING_ARP,0000.0c9f.f00a; 0026.9822.8bc3,NO,
