Device,Management IP,Interface,Interface Status,Admin Status,Operational Status,Decom/Scream Test Candidate,Score Rate,VLAN,Mode,Native VLAN,Allowed VLANs,Circuit Vendor,Circuit IDs,Circuit Type,Circuit Directly Attached,Matched Keywords,Description,MAC Count,MAC Addresses,MAC Vendor,Device Type,Notes
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/17,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/18,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/19,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/20,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/21,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/22,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/23,connected,up,up,No,0,1700,access,1,,Unknown,,,DDC1-USON-FW6,,DDC1-USON-FW6 E7 AE2,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/24,connected,up,up,No,0,1700,access,1,,Unknown,,,DDC1-USON-FW6,,DDC1-USON-FW6 E8 AE2,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/25,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/26,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/27,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/28,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/29,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/30,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/31,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/32,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/33,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/34,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/35,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/36,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/37,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/38,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth3/39,connected,up,up,No,0,routed,,,,CLINK,24331396,,UPLINK,CLINK,UPLINK | DDC1-MAN-ASW2 | CLINK ETH1000-24331396 | Ten1/2 |,0,,Unknown,Unknown,No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/1,connected,up,up,No,0,trunk,trunk,1,,Unknown,,,UPLINK,,UPLINK | DDC1-USON-DSW1 | Eth4/1 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/2,connected,up,up,No,0,routed,,,,Unknown,,,UPLINK,,UPLINK | DDC1-USON-DSW1 | Eth4/2 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/3,notconnec,up,down,Yes,1,trunk,trunk,1,,Unknown,,,BU9077,,BU9077 ddcsp02b02-C7P03,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/4,notconnec,up,down,Yes,1,trunk,trunk,1,,Unknown,,,BU113400,,BU113400 ddcsp04b02-C5P04,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/5,connected,up,up,No,0,routed,,,,Unknown,,,UPLINK,,UPLINK | DDC1-VCD-DSW2 | Eth1/40 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/7,connected,up,up,No,0,trunk,trunk,1,,Unknown,,,UPLINK,,UPLINK | DDC1-USON-ASW2 | Eth1/4 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/8,connected,up,up,No,0,trunk,trunk,1,,Unknown,,,UPLINK,,UPLINK | DDC1-USON-ASW4 | Eth1/4 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/9,connected,up,up,No,0,trunk,trunk,1,,Unknown,,,DDC1-USON-SDX2,,DDC1-USON-SDX2 | Citrix NetScaler SDX 11520 | 10/1,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/10,connected,up,up,Yes,0,134,access,1,,Unknown,,,UPLINK,,UPLINK | MDS-DDC-SW2 | Gig6/2 |,1,000d.ec76.8bfd,"Cisco Systems, Inc",Network Device,Vendor Unknown; Circuit ID Missing
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/11,connected,up,up,No,0,200,access,1,,Unknown,,,DDC1-USONME-FW4,,DDC1-USONME-FW4 E1/5,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/12,connected,up,up,Yes,0,500,access,1,,Unknown,,,BU9077,,BU9077 DDCDD98001 eth4c,1,0060.1698.d516,CLARIION,Unknown,Vendor Unknown; Circuit ID Missing
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/13,connected,up,up,No,0,routed,,,,Unknown,,,UPLINK,,UPLINK | DDC1-IDFA1-LSW12 | Eth1/36 |,0,,Unknown,Unknown,Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/14,notconnec,up,down,Yes,1,145,access,1,,Unknown,,,qa-g2-ora-rac-01_private,,qa-g2-ora-rac-01_private,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/15,notconnec,up,down,Yes,1,112,access,1,,Unknown,,,qa-g2-ora-rac-01,,qa-g2-ora-rac-01,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/16,notconnec,up,down,Yes,1,145,access,1,,Unknown,,,qa-g2-ora-rac-02_private,,qa-g2-ora-rac-02_private,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/17,notconnec,up,down,Yes,1,112,access,1,,Unknown,,,qa-g2-ora-rac-02,,qa-g2-ora-rac-02,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/18,notconnec,up,down,Yes,1,112,access,1,,Unknown,,,qa-g2-ora-1,,qa-g2-ora-1,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/19,notconnec,up,down,Yes,1,145,access,1,,Unknown,,,qa-g2-ora-1_private,,qa-g2-ora-1_private,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/20,notconnec,up,down,Yes,1,112,access,1,,Unknown,,,usodqlpdo001,,usodqlpdo001,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/21,notconnec,up,down,Yes,1,145,access,1,,Unknown,,,usodqlpdo001_private,,usodqlpdo001_private,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/22,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/23,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/24,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/25,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/26,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/27,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/28,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/29,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/30,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/31,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/32,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/33,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/34,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/35,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/36,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/37,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/38,sfpabsent,up,down,Yes,1,routed,,,,Unknown,,,--,,--,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned
DDC1-USON-DSW2,DDC1-USON-DSW2,Eth4/39,notconnec,up,down,Yes,1,1,access,1,,Unknown,,,DDC1-SPN-XSW2,,DDC1-SPN-XSW2 SPAN/Tap Link,0,,Unknown,Unknown,Interface Down; Vendor Unknown; Circuit ID Missing; No MAC Addresses Learned

Down Ports Not Shutdown
Switch Name,Port
DDC1-ISP-DSW1,Eth1/4
DDC1-ISP-DSW1,Eth1/8
DDC1-ISP-DSW1,Eth1/9
DDC1-ISP-DSW1,Eth1/10
DDC1-ISP-DSW1,Eth1/17
DDC1-ISP-DSW1,Eth2/4
DDC1-ISP-DSW1,Eth2/6
DDC1-ISP-DSW1,Eth2/8
DDC1-ISP-DSW1,Eth2/10
DDC1-ISP-DSW1,Eth2/11
DDC1-ISP-DSW1,Eth2/12
DDC1-ISP-DSW1,Eth2/13
DDC1-ISP-DSW1,Eth2/14
DDC1-ISP-DSW1,Eth2/15
DDC1-ISP-DSW1,Eth2/17
DDC1-ISP-DSW1,Eth2/19
DDC1-ISP-DSW1,Eth101/1/1
DDC1-ISP-DSW1,Eth101/1/2
DDC1-ISP-DSW1,Eth101/1/7
DDC1-ISP-DSW1,Eth101/1/10
DDC1-ISP-DSW1,Eth101/1/11
DDC1-ISP-DSW1,Eth101/1/13
DDC1-ISP-DSW1,Eth101/1/14
DDC1-ISP-DSW1,Eth101/1/17
DDC1-ISP-DSW1,Eth101/1/18
DDC1-ISP-DSW2,Eth1/4
DDC1-ISP-DSW2,Eth1/8
DDC1-ISP-DSW2,Eth1/9
DDC1-ISP-DSW2,Eth1/10
DDC1-ISP-DSW2,Eth1/17
DDC1-ISP-DSW2,Eth2/4
DDC1-ISP-DSW2,Eth2/6
DDC1-ISP-DSW2,Eth2/8
DDC1-ISP-DSW2,Eth2/10
DDC1-ISP-DSW2,Eth2/11
DDC1-ISP-DSW2,Eth2/12
DDC1-ISP-DSW2,Eth2/13
DDC1-ISP-DSW2,Eth2/14
DDC1-ISP-DSW2,Eth2/15
DDC1-ISP-DSW2,Eth2/17
DDC1-ISP-DSW2,Eth2/19
DDC1-ISP-DSW2,Eth102/1/1
DDC1-ISP-DSW2,Eth102/1/2
DDC1-ISP-DSW2,Eth102/1/7
DDC1-ISP-DSW2,Eth102/1/17
DDC1-ISP-DSW2,Eth102/1/18
DDC1-ISP-ASW1,Eth1/28
DDC1-ISP-ASW1,Eth1/30
DDC1-ISP-ASW1,Eth1/34
DDC1-ISP-ASW1,Eth1/35
DDC1-ISP-ASW1,Eth1/36
DDC1-ISP-ASW1,Eth2/27
DDC1-ISP-ASW1,Eth2/28
DDC1-ISP-ASW1,Eth2/29
DDC1-ISP-ASW1,Eth2/30
DDC1-ISP-ASW1,Eth2/35
DDC1-ISP-ASW1,Eth2/36
DDC1-ISP-ASW1,Eth121/1/2
DDC1-ISP-ASW1,Eth121/1/3
DDC1-ISP-ASW1,Eth121/1/4
DDC1-ISP-ASW1,Eth121/1/5
DDC1-ISP-ASW1,Eth121/1/7
DDC1-ISP-ASW1,Eth121/1/11
DDC1-ISP-ASW1,Eth121/1/12
DDC1-ISP-ASW1,Eth121/1/13
DDC1-ISP-ASW1,Eth121/1/16
DDC1-ISP-ASW1,Eth121/1/17
DDC1-ISP-ASW1,Eth121/1/19
DDC1-ISP-ASW1,Eth121/1/23
DDC1-ISP-ASW1,Eth121/1/24
DDC1-ISP-ASW1,Eth121/1/25
DDC1-ISP-ASW1,Eth121/1/26
DDC1-ISP-ASW1,Eth121/1/28
DDC1-ISP-ASW1,Eth121/1/29
DDC1-ISP-ASW1,Eth121/1/31
DDC1-ISP-ASW1,Eth121/1/32
DDC1-ISP-ASW2,Eth1/28
DDC1-ISP-ASW2,Eth1/29
DDC1-ISP-ASW2,Eth1/30
DDC1-ISP-ASW2,Eth1/34
DDC1-ISP-ASW2,Eth1/35
DDC1-ISP-ASW2,Eth1/36
DDC1-ISP-ASW2,Eth2/27
DDC1-ISP-ASW2,Eth2/28
DDC1-ISP-ASW2,Eth2/29
DDC1-ISP-ASW2,Eth2/30
DDC1-ISP-ASW2,Eth2/35
DDC1-ISP-ASW2,Eth2/36
DDC1-ISP-ASW2,Eth2/40
DDC1-ISP-ASW2,Eth122/1/2
DDC1-ISP-ASW2,Eth122/1/3
DDC1-ISP-ASW2,Eth122/1/4
DDC1-ISP-ASW2,Eth122/1/5
DDC1-ISP-ASW2,Eth122/1/7
DDC1-ISP-ASW2,Eth122/1/11
DDC1-ISP-ASW2,Eth122/1/12
DDC1-ISP-ASW2,Eth122/1/17
DDC1-ISP-ASW2,Eth122/1/19
DDC1-ISP-ASW2,Eth122/1/21
DDC1-ISP-ASW2,Eth122/1/24
DDC1-ISP-ASW2,Eth122/1/25
DDC1-ISP-ASW2,Eth122/1/26
DDC1-ISP-ASW2,Eth122/1/31
DDC1-ISP-ASW2,Eth122/1/32
DDC1-EXT-GRT1,Tu0
DDC1-EXT-GRT1,Tu1
DDC1-EXT-GRT1,Tu4
DDC1-EXT-GRT1,Tu5
DDC1-EXT-GRT1,Tu6
DDC1-EXT-GRT1,Tu7
DDC1-EXT-GRT2,Tu0
DDC1-EXT-GRT2,Tu1
DDC1-EXT-GRT2,Tu2
DDC1-EXT-GRT2,Tu3
DDC1-EXT-GRT2,Tu4
DDC1-EXT-GRT2,Tu5
DDC1-EXT-GRT2,Tu6
DDC1-EXT-GRT2,Tu7
DDC1-EXT-GRT2,Tu8
DDC1-USON-DSW1,Eth3/3
DDC1-USON-DSW1,Eth3/4
DDC1-USON-DSW1,Eth3/5
DDC1-USON-DSW1,Eth3/6
DDC1-USON-DSW1,Eth3/12
DDC1-USON-DSW1,Eth3/14
DDC1-USON-DSW1,Eth3/15
DDC1-USON-DSW1,Eth3/16
DDC1-USON-DSW1,Eth3/17
DDC1-USON-DSW1,Eth3/18
DDC1-USON-DSW1,Eth3/19
DDC1-USON-DSW1,Eth3/20
DDC1-USON-DSW1,Eth3/21
DDC1-USON-DSW1,Eth3/22
DDC1-USON-DSW1,Eth3/25
DDC1-USON-DSW1,Eth3/26
DDC1-USON-DSW1,Eth3/27
DDC1-USON-DSW1,Eth3/28
DDC1-USON-DSW1,Eth3/29
DDC1-USON-DSW1,Eth3/30
DDC1-USON-DSW1,Eth3/31
DDC1-USON-DSW1,Eth3/32
DDC1-USON-DSW1,Eth3/33
DDC1-USON-DSW1,Eth3/34
DDC1-USON-DSW1,Eth3/35
DDC1-USON-DSW1,Eth3/36
DDC1-USON-DSW1,Eth3/37
DDC1-USON-DSW1,Eth3/38
DDC1-USON-DSW1,Eth4/3
DDC1-USON-DSW1,Eth4/4
DDC1-USON-DSW1,Eth4/10
DDC1-USON-DSW1,Eth4/14
DDC1-USON-DSW1,Eth4/15
DDC1-USON-DSW1,Eth4/16
DDC1-USON-DSW1,Eth4/17
DDC1-USON-DSW1,Eth4/18
DDC1-USON-DSW1,Eth4/19
DDC1-USON-DSW1,Eth4/20
DDC1-USON-DSW1,Eth4/21
DDC1-USON-DSW1,Eth4/22
DDC1-USON-DSW1,Eth4/23
DDC1-USON-DSW1,Eth4/24
DDC1-USON-DSW1,Eth4/25
DDC1-USON-DSW1,Eth4/26
DDC1-USON-DSW1,Eth4/27
DDC1-USON-DSW1,Eth4/28
DDC1-USON-DSW1,Eth4/29
DDC1-USON-DSW1,Eth4/30
DDC1-USON-DSW1,Eth4/31
DDC1-USON-DSW1,Eth4/32
DDC1-USON-DSW1,Eth4/33
DDC1-USON-DSW1,Eth4/34
DDC1-USON-DSW1,Eth4/35
DDC1-USON-DSW1,Eth4/36
DDC1-USON-DSW1,Eth4/37
DDC1-USON-DSW1,Eth4/38
DDC1-USON-DSW1,Eth4/39
DDC1-USON-DSW2,Eth3/3
DDC1-USON-DSW2,Eth3/4
DDC1-USON-DSW2,Eth3/5
DDC1-USON-DSW2,Eth3/6
DDC1-USON-DSW2,Eth3/10
DDC1-USON-DSW2,Eth3/12
DDC1-USON-DSW2,Eth3/14
DDC1-USON-DSW2,Eth3/15
DDC1-USON-DSW2,Eth3/16
DDC1-USON-DSW2,Eth3/17
DDC1-USON-DSW2,Eth3/18
DDC1-USON-DSW2,Eth3/19
DDC1-USON-DSW2,Eth3/20
DDC1-USON-DSW2,Eth3/21
DDC1-USON-DSW2,Eth3/22
DDC1-USON-DSW2,Eth3/25
DDC1-USON-DSW2,Eth3/26
DDC1-USON-DSW2,Eth3/27
DDC1-USON-DSW2,Eth3/28
DDC1-USON-DSW2,Eth3/29
DDC1-USON-DSW2,Eth3/30
DDC1-USON-DSW2,Eth3/31
DDC1-USON-DSW2,Eth3/32
DDC1-USON-DSW2,Eth3/33
DDC1-USON-DSW2,Eth3/34
DDC1-USON-DSW2,Eth3/35
DDC1-USON-DSW2,Eth3/36
DDC1-USON-DSW2,Eth3/37
DDC1-USON-DSW2,Eth3/38
DDC1-USON-DSW2,Eth4/3
DDC1-USON-DSW2,Eth4/4
DDC1-USON-DSW2,Eth4/14
DDC1-USON-DSW2,Eth4/15
DDC1-USON-DSW2,Eth4/16
DDC1-USON-DSW2,Eth4/17
DDC1-USON-DSW2,Eth4/18
DDC1-USON-DSW2,Eth4/19
DDC1-USON-DSW2,Eth4/20
DDC1-USON-DSW2,Eth4/21
DDC1-USON-DSW2,Eth4/22
DDC1-USON-DSW2,Eth4/23
DDC1-USON-DSW2,Eth4/24
DDC1-USON-DSW2,Eth4/25
DDC1-USON-DSW2,Eth4/26
DDC1-USON-DSW2,Eth4/27
DDC1-USON-DSW2,Eth4/28
DDC1-USON-DSW2,Eth4/29
DDC1-USON-DSW2,Eth4/30
DDC1-USON-DSW2,Eth4/31
DDC1-USON-DSW2,Eth4/32
DDC1-USON-DSW2,Eth4/33
DDC1-USON-DSW2,Eth4/34
DDC1-USON-DSW2,Eth4/35
DDC1-USON-DSW2,Eth4/36
DDC1-USON-DSW2,Eth4/37
DDC1-USON-DSW2,Eth4/38
DDC1-USON-DSW2,Eth4/39

Interfaces Scheduled for Shutdown
Switch Name,Management IP,Interface,Interface Status,Admin Status,Operational Status,MAC Count,MAC Addresses,Description,Shutdown Reason
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi0/0/1,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi0/0/3,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/0,down,admin down,down,0,,DDC1-EXT-DSW1 Gig 1/1/3,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/1,down,admin down,down,0,,DDC1-EXT-DSW2 Gig 1/1/3,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/2,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/3,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/4,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Gi2/0/5,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu0,down,up,down,0,,SUN2-MDFA1-ART1,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu1,down,up,down,0,,RiteAid Tunnel to RTA1-MDFA1-ART1,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu4,down,up,down,0,,CGZ1-MDFA1-ART1 - Cognizant,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu5,down,up,down,0,,SCL1-MDFA1-ART1 - FIVE9,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu6,down,up,down,0,,Tunnel to SCD1-EXT-ART1,Interface is operationally down
DDC1-EXT-GRT1,DDC1-EXT-GRT1,Tu7,down,up,down,0,,Tunnel to HPA-EXT-ART1,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi0/0/1,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi0/0/3,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/0,down,admin down,down,0,,DDC1-EXT-DSW1 Gig 1/1/4,Interface is operationally down
